CASRN,Chemical_Name,standardized_smi,LD50_median,label,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
52102-44-0,"Urea, 1-(p-chlorobenzenesulfonyl)-3-isobutyl-",CC(C)CNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,1100.0,0,11.78353835978836,11.78353835978836,0.007780612244897345,-3.844850403124211,0.8902092206294345,11.333333333333334,290.772,275.652,290.04919102,100,0,0.32820291848554334,-0.3370621172310042,0.3370621172310042,0.32820291848554334,1.2777777777777777,1.8333333333333333,2.3333333333333335,35.49569164513933,10.217745556156869,2.165987163370499,-2.0958081840550467,2.1306752397689004,-2.4027775872019346,7.896642633831781,0.24428730974930662,2.26105023825056,2.7025887937466795,511.59479215895414,13.759148545064338,10.104815761999356,11.677241288945538,8.309367635193633,5.372557430016048,7.233685150619669,4.163290846818603,6.282128868700106,2.0218685542045636,3.6207369816071555,1.127617168430715,2.18208540719701,-1.2699999999999996,6566.0898918796265,14.789772863120147,6.060922626705942,4.540415405914815,111.58140227803662,5.316788604006331,0.0,0.0,0.0,10.023291153407584,6.031114512338072,0.0,17.934429032852847,0.0,0.0,25.448414289613766,30.183374320007832,11.567389719653901,4.895483475517775,13.212334168400758,27.655345555978172,0.0,10.038883468458419,5.917906046161393,18.742957874899023,6.544756405912575,29.288101587587764,0.0,0.0,10.038883468458419,4.794537184071822,0.0,11.600939890232516,20.993667902579585,10.023291153407584,5.917906046161393,13.847474399381248,29.160951749364212,5.022633313741326,0.0,0.0,75.27000000000001,16.054405665745655,13.212334168400758,0.0,10.813389521679168,11.567389719653901,0.0,24.26546827384644,0.0,18.569569263833337,5.316788604006331,11.600939890232516,25.493548752834464,5.6575335957087995,11.368146870888275,2.8929686517075295,0.0,0.24443145986075243,4.82322032207945,0.0,4.2261118611560535,-3.844850403124211,0.36363636363636365,18,2,5,0,0,0,2,1,0,1,0,0,3,2,7,0,4,0,0,0,0,0,4.979981610551468,1,1.9839,70.01020000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52112-68-2,"Benzoxazole, 2-amino-6-chloro-",NC1=NC2=C(O1)C=C(Cl)C=C2,226.0,1,5.699335474930712,5.699335474930712,0.1687654320987657,0.1687654320987657,0.6552885478326933,10.636363636363637,168.58299999999997,163.54299999999998,168.00904046,56,0,0.2924867454878738,-0.4236508043952664,0.4236508043952664,0.2924867454878738,1.4545454545454546,2.272727272727273,3.090909090909091,35.49569088716837,10.317560524107213,2.006998247684148,-1.8501023500176967,2.1989212847892707,-1.7975530756040117,6.306967212959013,0.6260852748715307,2.2743875411105208,2.815963154187042,396.23994574764356,7.8449349826912425,5.542827435731551,6.298756381750006,5.2540201954234895,3.071153128775833,3.44911760178506,2.164149778170328,2.600585558642312,1.3670261153184926,1.602123218106231,0.9162755097645516,1.0783676014771584,-1.2199999999999998,479.89577117431986,6.487694108171183,2.1342225884749277,1.0315762364779002,67.77020182014991,10.150818414215532,5.516700717616262,5.583020141642242,0.0,6.014658705012475,0.0,0.0,0.0,4.983978520947208,0.0,11.600939890232516,12.13273413692322,11.089000382202936,0.0,4.417150937053347,28.715319454503494,0.0,4.983978520947208,0.0,0.0,5.733667477162185,23.221734519126155,0.0,0.0,5.733667477162185,6.014658705012475,0.0,11.600939890232516,4.983978520947208,0.0,0.0,0.0,22.616252142438178,5.022633313741326,11.099720859258504,0.0,52.05,0.0,0.0,0.0,6.014658705012475,10.605653455383568,5.516700717616262,0.0,18.19910120538483,0.0,4.983978520947208,21.751758304448046,5.030925925925926,5.699335474930712,3.9067283950617284,0.6191203703703707,6.668750944822374,0.0,5.352916666666667,0.0,0.0,0.0,0.0,11,2,3,0,0,0,0,1,1,2,0,0,3,1,4,1,0,0,0,0,0,0,1.2587439375249674,2,2.0633999999999997,43.43140000000001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212-99-7,"3-Biphenylcarboxanilide, 3'',4'',5-trichloro-2-hydroxy-",OC1=C(C=C(Cl)C=C1C(=O)NC1=CC(Cl)=C(Cl)C=C1)C1=CC=CC=C1,1000.0,0,12.561079617031998,12.561079617031998,0.0670606575963717,-0.5041016313932973,0.5514804991842254,10.52,392.66900000000004,380.5730000000002,390.99336166399996,126,0,0.25899467565052525,-0.5064626715928493,0.5064626715928493,0.25899467565052525,0.88,1.6,2.28,35.49898655875501,10.006950425690565,2.1736464862610547,-2.1188070495920788,2.3545219008608442,-2.1211939525100028,6.417988626503793,0.10196813028919248,2.6026564548232707,1.9746557050544042,942.8992845761425,17.974327015758657,12.762857996887764,15.030644834943129,11.952397498181153,7.298095665110546,8.431989084138229,5.298554270681087,6.549390304634284,3.581579509454282,4.538826678428294,2.3824086361605605,2.898717708019163,-2.199999999999999,449739.0353934612,17.617507804370447,7.358971317998813,3.90207100591716,159.32595036251442,10.423315998847038,5.749511833283905,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,65.1346550130056,35.89528683400505,16.273471080121883,15.608718119179649,9.901064578912528,46.39738567473262,0.0,0.0,0.0,0.0,5.316788604006331,81.29502211753709,0.0,16.876414816677897,5.316788604006331,5.687386274683562,5.749511833283905,34.802819670697545,11.013707124192212,0.0,0.0,10.357988675768818,60.6636706846161,15.067899941223978,11.126902983393991,0.0,49.33,5.907179729351506,9.901064578912528,0.0,11.3129633249809,26.318737707604537,5.563451491696996,12.13273413692322,18.19910120538483,30.33183534230805,5.316788604006331,34.802819670697545,0.0,17.95330711999233,12.561079617031998,14.267954989193681,1.7601278102898479,-0.6493234196970958,16.94018721652257,0.0,0.0,0.0,0.0,25,2,3,0,0,0,1,3,0,3,0,0,2,2,6,0,3,0,0,0,0,0,5.185869385079295,3,6.271700000000003,102.96799999999998,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52137-03-8,Polyethylene glycol chloride 210,"OCCOCCCl |lp:0:2,3:2,6:3,Sg:n:1,2,3::ht|",1070.0,0,8.124798752834467,8.124798752834467,0.08024691358024683,0.08024691358024683,0.4297252820777852,9.428571428571429,124.56700000000001,115.495,124.029107208,44,0,0.06977807549173559,-0.3939803341391096,0.3939803341391096,0.06977807549173559,1.4285714285714286,2.142857142857143,2.5714285714285716,35.49566260929813,10.747698201722473,1.794404154596045,-1.9358312125726467,1.7547764415830505,-2.0018104109322996,6.1747821851630444,0.10281937804274217,1.690933805959686,2.447472887876344,28.870765403276856,5.535533905932738,4.061853483719238,4.817782429737693,3.414213562373095,2.160839277118888,2.6953617609437366,1.0249614699503868,1.4029259429596141,0.45711390249338646,0.6114172524554784,0.22116626761175406,0.33027521272975024,0.20999999999999996,35.509609925153406,7.21,6.210000000000001,6.21,48.04512257960394,9.843390348640755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,0.0,5.880003444970339,19.820645893538753,9.843390348640755,11.600939890232516,0.0,0.0,0.0,0.0,25.70064933850909,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,30.8071767333498,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,29.46,0.0,0.0,0.0,6.606881964512918,19.093767373996176,0.0,0.0,0.0,0.0,0.0,21.44433023887327,4.75,5.230633345930965,0.0,8.124798752834467,0.0,0.5000000000000001,0.0,0.0,1.0056790123456791,0.0,1.0,7,1,2,0,0,0,0,0,0,0,0,0,2,1,3,0,4,0,0,0,0,0,6.396300000000001,0,0.23409999999999997,28.62479999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216-25-1,4-Chlorobenzotrichloride,ClC1=CC=C(C=C1)C(Cl)(Cl)Cl,652.0,0,5.632499999999999,5.632499999999999,0.6175000000000004,-1.3565586419753082,0.5863837162361379,11.636363636363637,229.921,225.88899999999998,227.906710848,60,0,0.21553296928815935,-0.08434409172049041,0.21553296928815935,0.08434409172049041,0.9090909090909091,1.3636363636363635,1.7272727272727273,35.58255575131324,10.229233552067281,2.2125354681942633,-2.0944117141185576,2.3768108612415957,-1.9787005702488492,6.662996130739891,1.242691503211985,1.8607638717481272,2.993754788259927,233.61264077829026,8.483127663125442,5.32125896879541,8.34497475286923,4.999018565639891,2.8272961510643726,4.339154043101282,2.0046520938734402,4.722320298144981,1.1715485058168151,2.0781784918642767,0.6388708495138048,1.1428234801927748,0.3799999999999999,230.73472009676777,9.46787346221441,3.4038877931185616,2.7167995455907534,85.00941014142025,0.0,0.0,0.0,3.7925359355297714,0.0,0.0,0.0,0.0,0.0,0.0,58.53649369785329,12.13273413692322,10.586084805438322,0.0,0.0,46.40375956093006,0.0,0.0,0.0,3.7925359355297714,0.0,34.85155307928476,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,3.7925359355297714,0.0,5.563451491696996,24.26546827384644,5.022633313741326,0.0,0.0,0.0,3.7925359355297714,0.0,0.0,0.0,10.586084805438322,0.0,0.0,24.26546827384644,0.0,0.0,46.40375956093006,-1.3565586419753082,22.428518518518516,0.0,0.6277777777777784,0.6175000000000004,0.0,6.7105401234567905,0.0,0.0,0.0,0.14285714285714285,11,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2.929779900438436,1,4.1667000000000005,50.689000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522-40-7,Diethylstilbestrol diphosphate,CCC(=C(CC)C1=CC=C(OP(O)(O)=O)C=C1)C1=CC=C(OP(O)(O)=O)C=C1,3000.0,0,10.933258472434263,10.933258472434263,0.07363260778248604,-4.605381951355771,0.3600305737273551,13.071428571428571,428.3140000000001,406.13800000000015,428.0789909239999,152,0,0.5242963394174698,-0.40426225866488935,0.5242963394174698,0.40426225866488935,0.6785714285714286,0.9642857142857143,1.1785714285714286,31.20599803042651,9.910854865390675,2.1725289662801313,-2.1534790134873836,2.3980397671721967,-1.9419597812113634,7.4654242759374885,0.2806009780361807,2.586434047307755,2.3636459174187197,845.5628890667953,20.949382989376325,15.349290450745306,17.138144832745137,13.020299829125998,8.452599787455565,11.513193274136006,5.87669643963096,8.204152614185368,3.9255928802173683,4.8228997324442275,2.8920716859774513,3.684760143555125,-1.92,847729.6233455898,22.369966377863935,9.052844729702272,6.601534843429369,162.49179379650437,9.047494323423635,11.49902366656781,0.0,0.0,0.0,15.645394246264342,19.5736464110099,9.130096569862658,0.0,0.0,38.112942673227685,59.38022356323098,0.0,0.0,37.7512373042962,26.791603306402877,0.0,0.0,0.0,26.689117645233267,0.0,59.65783953108687,0.0,11.49902366656781,9.047494323423635,0.0,11.49902366656781,15.645394246264342,19.5736464110099,9.130096569862658,0.0,37.81602062862726,48.53093654769288,0.0,11.146209060138533,0.0,133.52,15.645394246264342,9.130096569862658,0.0,11.49902366656781,12.841643245852019,22.273112043532524,24.26546827384644,24.26546827384644,13.847474399381248,9.047494323423635,19.5736464110099,31.001397745793284,0.0,35.53667711520616,0.0,3.836744255829905,0.14726521556497252,12.88526868006666,1.4218325442316841,3.9926894571299933,-9.210763902711541,0.2222222222222222,28,4,8,0,0,0,0,2,0,2,0,0,4,4,10,0,8,0,0,0,0,0,7.232565436695091,2,4.3604000000000065,105.62420000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221-42-1,"Acetamide, N-4-pyridinyl- (9CI)",CC(=O)NC1=CC=NC=C1,446.0,0,10.481632653061226,10.481632653061226,0.06370370370370337,-0.06370370370370337,0.6263238604714195,8.9,136.154,128.09,136.063662876,52,0,0.22074911227339253,-0.32622544793089686,0.32622544793089686,0.22074911227339253,1.5,2.1,2.6,16.14814361317905,10.391082719250425,1.9011016931225382,-1.9730791761169537,2.009933217040829,-2.045746386147888,5.878795292466542,-0.11373388099579783,1.8810140578490522,2.6742416022951265,220.30753299614886,7.397341225498538,5.664862962722325,5.664862962722325,4.787693700234704,2.9645388605825467,2.9645388605825467,1.9170749479426683,1.9170749479426683,1.0006891516666916,1.0006891516666916,0.6385106131999368,0.6385106131999368,-1.38,195.6254620163014,6.7360092807424605,2.9608875695574928,1.853879862817908,59.09231961288849,5.316788604006331,0.0,0.0,5.907179729351506,0.0,0.0,9.778515705019029,0.0,0.0,0.0,0.0,12.13273413692322,25.004810617600338,0.0,4.794537184071822,11.594566004035068,0.0,4.983978520947208,0.0,6.923737199690624,5.316788604006331,24.52642128014937,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,10.891158250298712,4.794537184071822,0.0,6.923737199690624,24.52642128014937,0.0,0.0,0.0,41.99,0.0,4.794537184071822,0.0,5.907179729351506,0.0,5.687386274683562,6.923737199690624,24.52642128014937,0.0,10.300767124953538,0.0,0.0,0.0,14.2830007558579,2.6258333333333335,0.7800925925925928,-0.06370370370370337,3.4749999999999996,3.260462962962963,1.4726473922902494,0.0,0.14285714285714285,10,1,3,0,0,0,1,0,1,1,0,0,2,1,3,1,1,0,0,0,0,0,1.994456614777426,1,1.0399999999999998,38.54070000000001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5221-49-8,Pyrimitate,CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)N(C)C,125.0,1,5.658148148148148,5.658148148148148,0.3763271604938274,-2.7866232048374906,0.7173721949576046,11.421052631578947,305.34000000000003,285.18,305.09629913,108,0,0.38130501117669946,-0.4054776438218875,0.4054776438218875,0.38130501117669946,1.2105263157894737,1.7894736842105263,2.263157894736842,32.45299198257363,10.432515874660464,2.2222132025198653,-2.208591178577757,2.488772321610544,-2.136602778402362,8.072943042266761,0.21569264857320689,2.276126367037253,2.9903765648588534,460.49867431625097,14.466255326250886,11.913411375418006,13.624335147345649,8.897995908302168,6.015796169074313,8.571834770765086,3.916040448608814,6.85108039143798,1.998668478832049,4.414249831325397,1.2920543642570168,3.2886386293763255,-0.75,10959.548457284374,16.304794520547944,7.144520145083815,5.026803195238468,118.90569134410319,9.423656892562295,0.0,0.0,11.828327617421866,0.0,6.718607232363179,9.047494323423635,4.983978520947208,4.983978520947208,0.0,0.0,20.771211599071872,37.662495117303095,13.213763929025836,13.571241485135452,24.47380260198832,0.0,9.967957041894415,0.0,20.771211599071872,32.20901762523069,11.760295063310071,0.0,5.879988336435371,9.423656892562295,5.948339280986494,5.879988336435371,6.718607232363179,37.27706493627463,20.85435041206228,6.923737199690624,19.54140239422971,6.06636706846161,0.0,0.0,0.0,56.71,6.718607232363179,0.0,0.0,0.0,25.0420915464477,5.693927994848461,0.0,10.966276799312087,34.86655556442625,9.967957041894415,25.3780975737741,16.50114417989418,5.304827097505669,10.35948900856639,0.0,0.7946730914588059,0.9360928445452261,1.714375,0.0,3.6399360670194003,3.7216849332325523,0.6363636363636364,19,0,6,0,0,0,0,0,1,1,0,0,7,0,8,1,7,0,0,0,0,0,6.131049100710894,1,2.5273200000000005,79.26100000000004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52217-47-7,"Urea, 1-acetyl-3-ethylnitroso-",CCN(N=O)C(=O)NC(C)=O,550.0,0,10.715972222222222,10.715972222222222,0.14148148148148154,-0.7962962962962965,0.46280872314474647,8.545454545454545,159.14499999999998,150.07299999999998,159.064391148,62,0,0.34652625628856826,-0.27661276905600735,0.34652625628856826,0.27661276905600735,1.5454545454545454,2.090909090909091,2.3636363636363638,16.302980221391028,10.634351964409731,2.1120881707893564,-2.0836032001025044,1.8738482367263878,-2.38081224570978,5.922897022980067,-0.11760841845960501,1.8810140578490522,3.989643024417288,179.81145612174103,8.85337115112852,6.326278843578052,6.326278843578052,5.112590865130759,3.037763821252283,3.037763821252283,1.7837514456117192,1.7837514456117192,0.915490360251924,0.915490360251924,0.45353708511011975,0.45353708511011975,-1.4600000000000002,195.6254620163014,9.54,4.370381414976468,3.2880025492476475,63.49662754378038,0.0,0.0,0.0,5.907179729351506,0.0,6.031114512338072,10.111325788078153,4.794537184071822,5.008912523954531,4.907065243988282,0.0,6.923737199690624,13.4684936056032,5.2858847209627084,9.589074368143644,11.938294241689578,0.0,10.325701127960862,5.2858847209627084,13.847474399381248,6.544756405912575,4.907065243988282,0.0,0.0,5.316788604006331,4.794537184071822,0.0,0.0,23.491963171556684,4.794537184071822,4.907065243988282,13.847474399381248,5.2858847209627084,0.0,0.0,0.0,78.84,11.938294241689578,14.496139612131927,0.0,6.544756405912575,5.008912523954531,0.0,6.923737199690624,6.923737199690624,5.316788604006331,5.2858847209627084,0.0,0.0,0.0,30.86695200302343,4.890092592592592,0.0,-0.5165740740740736,-0.7962962962962965,0.0,2.8891591080876795,0.0,0.6,11,1,6,0,0,0,3,0,0,0,0,0,4,1,6,0,2,0,0,0,0,0,3.7903126089886823,0,0.24580000000000007,37.387699999999995,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5223-06-3,5-Ethyl-2-pyridineethanol,CCC1=CN=C(CCO)C=C1,4290.0,0,8.606186145754599,8.606186145754599,0.17903935185185182,0.17903935185185182,0.7032772247393131,10.0,151.209,138.105,151.099714036,60,0,0.04860486488331143,-0.3959710954805614,0.3959710954805614,0.04860486488331143,1.4545454545454546,2.272727272727273,2.727272727272727,16.250006597766017,10.174304946144423,1.9206809651552799,-1.9772488365623466,2.0026979884591816,-1.9405437796270277,5.132979609637928,0.29796647715696417,2.066172828612932,2.6645370666546078,205.3076473355494,8.104448006685086,6.747798342128437,6.747798342128437,5.363703305156274,3.9116057530048454,3.9116057530048454,2.4849448416682076,2.4849448416682076,1.6621840001268597,1.6621840001268597,0.9266914423273305,0.9266914423273305,-0.8900000000000001,380.17580046477946,8.20891196834817,4.085750091543183,2.3131486934941163,66.90505331022591,5.106527394840706,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,0.0,12.990104268152233,18.050640183084614,24.918475153900467,0.0,5.106527394840706,0.0,0.0,4.983978520947208,0.0,19.765380445542643,6.606881964512918,29.58695719508175,0.0,0.0,0.0,0.0,0.0,0.0,16.69738788030083,12.841643245852019,0.0,18.18111668623608,18.329577708536295,0.0,0.0,0.0,33.120000000000005,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,12.114749617774471,5.563451491696996,0.0,12.263210640074686,17.97408278909944,5.106527394840706,0.0,0.0,4.1792592592592595,8.606186145754599,2.2049905517762665,0.0,4.020879629629629,3.5430482331821618,2.2789695137314183,0.0,0.4444444444444444,11,1,2,0,0,0,0,0,1,1,0,0,2,1,2,1,3,0,0,0,0,0,3.0490511660134967,1,1.1787999999999998,44.40480000000002,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52238-92-3,Pigment Red 242,OC1=C(N=NC2=CC(=CC=C2Cl)C(F)(F)F)C2=C(C=CC=C2)C=C1C(=O)NC1=CC(Cl)=C(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=CC(=CC=C3Cl)C(F)(F)F)=C2O)C=C1Cl,2000.0,0,13.66236116775075,13.66236116775075,0.08735978356241692,-4.701786323152984,0.08867906941926304,12.161290322580646,930.476,908.2999999999997,928.036083224,314,0,0.41598977464699055,-0.5047897824444829,0.5047897824444829,0.41598977464699055,0.4838709677419355,0.8548387096774194,1.2258064516129032,35.498979991203214,10.025387509424185,2.3208530790482738,-2.1482689224339806,2.44127541095617,-2.144366397627821,6.381885091811508,-0.13792490753402617,3.2131894166438224,1.1636226802028458,2833.2239938729126,44.67226867064888,30.67172772943302,33.69544351350683,29.293771222361457,17.4798808005728,18.9917386926097,13.133002072963901,14.761802579926318,9.09511800232157,10.359761075819355,6.0403478475384125,6.772855798534294,-6.459999999999999,24498125957126.004,43.62356547667394,17.127792519359012,9.08585242180292,364.5939465505677,20.846631997694075,22.74954509873425,11.49902366656781,0.0,11.814359458703011,12.35259703488695,9.589074368143644,0.0,26.34249028604892,20.45700050251759,94.93469610862294,71.4361191135457,10.772448428929591,53.7191117711204,46.14461944387397,113.8873335255936,0.0,0.0,20.45700050251759,12.35259703488695,10.633577208012662,151.53894645406228,0.0,11.49902366656781,10.633577208012662,60.466807934150296,11.49902366656781,46.40375956093006,22.027414248384424,12.35259703488695,0.0,31.842880334931625,129.65160773482663,20.090533254965305,21.544896857859182,0.0,148.1,46.79288314355176,46.14461944387397,0.0,65.34175388646067,33.677630994782405,24.26546827384644,24.26546827384644,48.53093654769288,0.0,31.09057771053025,46.40375956093006,80.19998033767214,25.20355776282866,27.324722335501498,44.001835903069534,-4.154321387783485,-3.2279111702595404,22.66681997638828,-9.403572646305967,0.0,0.0,0.047619047619047616,62,4,10,0,0,0,2,7,0,7,0,0,8,4,20,0,8,0,0,0,0,0,12.051215781276516,7,15.390799999999983,224.8539999999998,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,6,0,2,0,2,0,0,2,0,7,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
